"FieldworkerCode","Currency","DateofDataCollection","Province","City","Suburb","Outlet_type","Brand_name","Sub_brand","Cig_num","Price_local","Comment","Country","Price_local_cig","Exchange_dollar","Price_dollar","Price_dollar_cig","Pack_cat"
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Chesterfield","Cool Taste",20,30.45,,2,1.52250003814697,10.9047002792358,2.79237389564514,0.139618694782257,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Chesterfield","Rich Taste",20,30.45,,2,1.52250003814697,10.9047002792358,2.79237389564514,0.139618694782257,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Chesterfield","Soft Taste",20,30.45,,2,1.52250003814697,10.9047002792358,2.79237389564514,0.139618694782257,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Chesterfield","Blue",20,33.95,,2,1.69749999046326,10.9047002792358,3.11333632469177,0.155666813254356,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Chesterfield","Red",20,34.95,,2,1.74749994277954,10.9047002792358,3.20503997802734,0.160252004861832,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Red Courtleigh Blend",20,45.75,,2,2.28749990463257,10.9047002792358,4.19543838500977,0.209771916270256,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Kent","Special",20,45.75,,2,2.28749990463257,10.9047002792358,4.19543838500977,0.209771916270256,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Blue",20,45.75,,2,2.28749990463257,10.9047002792358,4.19543838500977,0.209771916270256,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Switch",20,45.75,,2,2.28749990463257,10.9047002792358,4.19543838500977,0.209771916270256,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Menthol",20,45.75,,2,2.28749990463257,10.9047002792358,4.19543838500977,0.209771916270256,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Rothmans","King Size",20,42.75,,2,2.13750004768372,10.9047002792358,3.92032790184021,0.196016401052475,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Craven A","Menthol",20,42.5,,2,2.125,10.9047002792358,3.89740204811096,0.194870099425316,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Craven A","Menthol",10,21.5,,2,2.15000009536743,10.9047002792358,1.97162687778473,0.197162687778473,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Vogue","Luxury Slims",20,45.75,,2,2.28749990463257,10.9047002792358,4.19543838500977,0.209771916270256,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter 10",10,21.5,,2,2.15000009536743,10.9047002792358,1.97162687778473,0.197162687778473,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",20,42.5,,2,2.125,10.9047002792358,3.89740204811096,0.194870099425316,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue",20,42.5,,2,2.125,10.9047002792358,3.89740204811096,0.194870099425316,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue",10,21.5,,2,2.15000009536743,10.9047002792358,1.97162687778473,0.197162687778473,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter 30",30,50,,2,1.66666662693024,10.9047002792358,4.5851788520813,0.152839288115501,4
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Vogue","Luxury Slims",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Rothmans","Special",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Rothmans","Blue",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Rothmans","Red",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Craven A","Menthol",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Craven A","Menthol",10,18.95,,2,1.89499998092651,10.9047002792358,1.7377827167511,0.173778265714645,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",30,55.45,,2,1.84833335876465,10.9047002792358,5.08496332168579,0.169498771429062,4
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Menthol Boost",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",10,18.95,,2,1.89499998092651,10.9047002792358,1.7377827167511,0.173778265714645,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue Extra Mild",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue Extra Mild",10,18.95,,2,1.89499998092651,10.9047002792358,1.7377827167511,0.173778265714645,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Silver",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Menthol Light",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Light",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Courtleigh",10,19.75,,2,1.97500002384186,10.9047002792358,1.81114566326141,0.181114569306374,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Blue",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Bronze Ultra",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Infinite",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Filter",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Switch",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Courtleigh Soft",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Courtleigh Hard",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Menthol",20,43.45,,2,2.17249989509583,10.9047002792358,3.98452043533325,0.199226021766663,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Blue Lights Fine Cut",20,43.45,,2,2.17249989509583,10.9047002792358,3.98452043533325,0.199226021766663,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","Rich Fine Cut",20,43.45,,2,2.17249989509583,10.9047002792358,3.98452043533325,0.199226021766663,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Dunhill","King Size",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Marlboro","Blue Ice",20,40.95,,2,2.04749989509583,10.9047002792358,3.75526142120361,0.187763065099716,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Marlboro","Red Hard",20,40.95,,2,2.04749989509583,10.9047002792358,3.75526142120361,0.187763065099716,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Marlboro","Gold",20,40.95,,2,2.04749989509583,10.9047002792358,3.75526142120361,0.187763065099716,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Chesterfield","Blue",20,34.5,,2,1.72500002384186,10.9047002792358,3.16377329826355,0.158188670873642,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Chesterfield","Red",20,34.5,,2,1.72500002384186,10.9047002792358,3.16377329826355,0.158188670873642,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Kent","Menthol Mild",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
